index,geom
5277,POINT (34.80408663273896 32.11207763102033)
5279,POINT (34.79469017173572 32.08838260129436)
5280,POINT (34.79764979591284 32.135450765301826)
5281,POINT (34.79673252193955 32.11221920623706)
5285,POINT (34.82380378859708 32.09538469329443)
5288,POINT (34.811643208587824 32.092854627648045)
5289,POINT (34.79714505016021 32.043656830150724)
5294,POINT (34.80924552308602 32.10008672834845)
5298,POINT (34.80622234617192 32.101010991811904)
5303,POINT (34.82886209821346 32.09262138113434)
5304,POINT (34.80766156502897 32.07161786761575)
5308,POINT (34.820392528890096 32.102593349832006)
5312,POINT (34.813004372261226 32.133148336787514)
5313,POINT (34.81793364795851 32.10345000185152)
5315,POINT (34.79515790460601 32.11087714566822)
5319,POINT (34.82760594527965 32.0839968553929)
5325,POINT (34.861287979831104 32.073463005757816)
5329,POINT (34.831327918993914 32.0873067489367)
5337,POINT (34.81155522429337 32.07748860980058)
5338,POINT (34.80916423414809 32.09984503694264)
5349,POINT (34.807722092794585 32.09884592978709)
5350,POINT (34.804025393453415 32.07726933389536)
5351,POINT (34.797812160118916 32.07555608559809)
5355,POINT (34.79032260604546 32.0926860647566)
5361,POINT (34.81559485392159 32.1072992212515)
5362,POINT (34.80336236266049 32.0916454620902)
5363,POINT (34.81681698543964 32.110141589992004)
5369,POINT (34.80302106027016 32.06566459880581)
5370,POINT (34.799471727469054 32.13571976339918)
5371,POINT (34.793302704057915 32.09006807503956)
5374,POINT (34.79469791704296 32.03405131132873)
5375,POINT (34.81445987159519 32.1139927723144)
5376,POINT (34.807854528709164 32.10829255795804)
5377,POINT (34.81469383686903 32.10316514062404)
5380,POINT (34.79132520900487 32.096769021798515)
5384,POINT (34.831598175076586 32.082708936234816)
5386,POINT (34.812213031011716 32.106627522138545)
5387,POINT (34.795962555103756 32.09043830804869)
5390,POINT (34.82346481620271 32.08370574294538)
5393,POINT (34.81557378107913 32.11519394416684)
5395,POINT (34.799461418397165 32.07721673350383)
5402,POINT (34.801821273616646 31.991428056998036)
5405,POINT (34.79193977009334 32.065945437909825)
5406,POINT (34.792193085589574 32.12689562713739)
5408,POINT (34.80037364372824 32.08626808671549)
5409,POINT (34.82378029972892 32.0955758190938)
5410,POINT (34.80417564269096 32.11125407236308)
5415,POINT (34.77596476660436 32.09224294469822)
5420,POINT (34.80565148025648 32.10123785008012)
5431,POINT (34.815955815961786 32.109977540014896)
5432,POINT (34.79490231219699 32.10686636045586)
5433,POINT (34.81321810387588 32.10214229136863)
5443,POINT (34.82716622516603 32.09292450500153)
5449,POINT (34.79281649558609 32.03919023165572)
5455,POINT (34.83688161448933 32.091574976557546)
5460,POINT (34.79689026622775 32.106912314655524)
5463,POINT (34.86299737471006 32.083752844124874)
5466,POINT (34.85966997562441 32.09444705829035)
5467,POINT (34.79701607933802 32.08734146661654)
5470,POINT (34.78763442362884 32.107544958884986)
5472,POINT (34.79602221815751 32.09041743830227)
5474,POINT (34.81289829705712 32.09704092555013)
5476,POINT (34.82837465443697 32.10916263888255)
5481,POINT (34.80174587207814 32.10559225850522)
5484,POINT (34.802953740165556 32.10741424803792)
5485,POINT (34.79396415677669 32.1312182654346)
5487,POINT (34.823309128857645 32.10417221268636)
5488,POINT (34.81425785462624 32.10277634242506)
5494,POINT (34.792353780173286 32.12065789708616)
5495,POINT (34.79827155076628 32.08925529671139)
5497,POINT (34.7889407923868 32.02354797700701)
5501,POINT (34.79769953928004 32.10947724530884)
5502,POINT (34.81140977218742 32.03316227296236)
5506,POINT (34.841633379050805 32.0968374211407)
5508,POINT (34.85745433699455 32.09591010731197)
5511,POINT (34.79500809626247 32.04144843425329)
5521,POINT (34.826040894101595 32.09571282140049)
5523,POINT (34.806213172084824 32.097454116075966)
5524,POINT (34.80187714623301 32.09647950819929)
5526,POINT (34.79878821612462 32.13372011084591)
5529,POINT (34.80744078654425 32.0923873343241)
5535,POINT (34.859457206842634 32.075167528320044)
5536,POINT (34.801525191109306 32.09979292927262)
5544,POINT (34.781825978841425 32.01857804070299)
5545,POINT (34.8244361963607 32.09870465710174)
5546,POINT (34.7632177941067 32.01799246104635)
5549,POINT (34.80923403635446 32.095997204104656)
5550,POINT (34.83581366264471 32.105382736828425)
5558,POINT (34.7990926743522 32.10787886883128)
5561,POINT (34.81119108789152 32.1210086551597)
5562,POINT (34.8394459946825 32.06266713123184)
5563,POINT (34.80239148284514 32.115584422162215)
5566,POINT (34.8011311114553 32.07811683397013)
5575,POINT (34.861609022686025 32.0922081681816)
5584,POINT (34.82016623924638 32.10431142484611)
5587,POINT (34.809246550135704 32.08578757137674)
5588,POINT (34.788615792614905 32.09430746377936)
5589,POINT (34.80194905385039 32.092490727236076)
5591,POINT (34.80072106156897 32.0780083931938)
5592,POINT (34.800890951033416 32.10368928195837)
5593,POINT (34.77031644422555 32.058876473866064)
5599,POINT (34.78615222329778 32.02691053289229)
5600,POINT (34.79019635456314 32.032980977742994)
5601,POINT (34.79892070322478 32.10403801088359)
5603,POINT (34.79028604279653 31.989128054952516)
5608,POINT (34.80935512925062 32.097672275332044)
5610,POINT (34.806033687830194 32.130071597914636)
5613,POINT (34.80956053293431 32.13349568896108)
5614,POINT (34.809370730185044 32.12071922534038)
5626,POINT (34.80234936830206 32.109591311836105)
5629,POINT (34.858798541061766 32.09148143985681)
5634,POINT (34.78549399527283 32.0214350140986)
5636,POINT (34.824856724342254 32.09637909651492)
5640,POINT (34.81547812706253 32.09615100446926)
5642,POINT (34.79979970034102 32.03251647646048)
5645,POINT (34.828535464107155 32.08572272777561)
5646,POINT (34.81691102535337 32.08546698845659)
5647,POINT (34.80291262951568 32.07274934831541)
5651,POINT (34.81485657861741 32.1199177634757)
5656,POINT (34.81560286150673 32.00867413149869)
5660,POINT (34.82468162864366 32.06096699534248)
5673,POINT (34.818295048737255 32.09463467106092)
5676,POINT (34.79768419937025 32.080125857090586)
5682,POINT (34.84147825587486 32.0997645576712)
5687,POINT (34.79440765010272 32.13246197783959)
5689,POINT (34.78129877943721 32.01962806806809)
5690,POINT (34.79034868632282 32.1051252359329)
5692,POINT (34.82924678348467 32.11343805557487)
5697,POINT (34.79227381070378 32.13735131190445)
5699,POINT (34.80060375814039 32.031821427084964)
5701,POINT (34.843407875515 32.100413875904295)
5703,POINT (34.79677526004173 32.081481392405415)
5706,POINT (34.82469178251269 32.09116901553164)
5708,POINT (34.79725883022835 32.134284769678295)
5716,POINT (34.79643195642889 32.0244476915642)
5720,POINT (34.812026452048144 32.03596590015575)
5725,POINT (34.83584743105509 32.09142607039982)
5734,POINT (34.81846900892485 32.07723176889098)
5736,POINT (34.80269684725352 32.10452968040082)
5737,POINT (34.781973180329764 32.10059214530351)
5738,POINT (34.812863601346486 32.08523268664857)
5741,POINT (34.800043069131895 32.10428833168801)
5742,POINT (34.78712848260438 32.072416580453826)
5743,POINT (34.830622867969936 32.0795195062761)
5745,POINT (34.82431646380467 32.116168979809444)
5748,POINT (34.793141179655066 32.101869663322255)
5753,POINT (34.84626543773085 32.085155592140225)
5756,POINT (34.852131336334956 32.10657242894649)
5758,POINT (34.77004627992411 32.01747071748008)
5760,POINT (34.79718694262677 32.06692594900458)
5762,POINT (34.785393307287706 32.08188373686344)
5772,POINT (34.80628240570435 32.093204369559984)
5775,POINT (34.81538009354862 32.09055914992497)
5778,POINT (34.85417737883906 32.09359731538344)
5782,POINT (34.8074423909589 32.09964578388172)
5785,POINT (34.790971531456435 32.05339563875331)
5786,POINT (34.81304802949371 32.08800452271007)
5799,POINT (34.81685732065171 32.0578117256491)
5803,POINT (34.80999462556067 32.12505644405145)
5807,POINT (34.82934349944926 32.0812796240949)
5808,POINT (34.82959337702352 32.08486736820387)
5810,POINT (34.78170435997441 32.01037243855299)
5811,POINT (34.795770127578834 32.08239439608312)
5812,POINT (34.799472753669114 32.128613582432905)
5815,POINT (34.79652391026225 32.10127027424302)
5816,POINT (34.79532122064162 32.0936736330689)
5820,POINT (34.82349299756122 32.085901075434116)
5822,POINT (34.805594738100915 32.12255616774861)
5824,POINT (34.78974719389796 32.13418626028151)
5827,POINT (34.824933732179424 32.092062097549515)
5829,POINT (34.862010416816034 32.079560431609046)
5830,POINT (34.81047112605353 32.08572537547054)
5836,POINT (34.81249577082483 32.09929776827851)
5838,POINT (34.80447671111346 32.09177660061534)
5845,POINT (34.799009595512366 32.08970938643055)
5846,POINT (34.806264444998455 32.12149211500499)
5858,POINT (34.82465736079249 32.112964121766055)
5859,POINT (34.79396192050974 32.08551957952996)
5860,POINT (34.831275121708124 32.08037767117516)
5866,POINT (34.80182499098627 32.110935763696524)
5871,POINT (34.79307222090979 32.08587834533016)
5873,POINT (34.782464838733155 32.050915592414604)
5874,POINT (34.86290736723774 32.0749499378979)
5886,POINT (34.82843416319746 32.075640643798295)
5894,POINT (34.81981759452159 32.09241482423876)
5896,POINT (34.823310540678015 32.094905404135055)
5897,POINT (34.79701283865052 32.07198006006446)
5899,POINT (34.8207114020047 32.133331613266414)
5900,POINT (34.81476056742782 32.084862937574954)
5901,POINT (34.80316850438366 32.103152114008736)
5903,POINT (34.801055598478335 32.09071825700398)
5907,POINT (34.812527009147324 32.09193766865696)
5911,POINT (34.80440753946685 32.09214332856917)
5919,POINT (34.8389544350673 32.069626364581104)
5923,POINT (34.79415076479679 32.01123116889063)
5925,POINT (34.789606159739805 32.015647425126)
5927,POINT (34.79759080240644 32.03625840651624)
5928,POINT (34.812110880957434 32.079115161702134)
5930,POINT (34.84190388480991 32.08969522191886)
5931,POINT (34.8120302948478 32.08706748107655)
5933,POINT (34.80831285942256 32.091234779821676)
5935,POINT (34.77705744123818 32.09152593940808)
5936,POINT (34.793455899607345 32.08910053741337)
5937,POINT (34.81860456056789 32.11809804514413)
5940,POINT (34.800544836099625 32.134089756125235)
5941,POINT (34.80772993784233 32.12369272427483)
5942,POINT (34.81675429219737 32.067531131787334)
5944,POINT (34.80617330505905 32.133892195235504)
5952,POINT (34.81547348669591 32.09058482318218)
5954,POINT (34.785741079785744 32.0856092613877)
5958,POINT (34.819076417078485 32.02990739983391)
5959,POINT (34.8605125423126 32.088669030913415)
5964,POINT (34.77461204686885 32.03397452823947)
5966,POINT (34.76817337465058 32.03401057652087)
5967,POINT (34.82341238973634 32.103332349046326)
5968,POINT (34.819645628701146 32.11690103770243)
5969,POINT (34.8106898611653 32.10032156939222)
5976,POINT (34.81300437421674 32.11612392925315)
5978,POINT (34.811612672479235 32.1304738383994)
5980,POINT (34.81180342701326 32.099869942063)
5981,POINT (34.81675550281855 32.08707574210681)
5982,POINT (34.80297225821565 32.091253562849786)
5988,POINT (34.811044427858924 32.11181985559076)
5989,POINT (34.86026976554598 32.09054359632392)
5990,POINT (34.81159908674518 32.10000993273281)
5991,POINT (34.81596419648704 32.10023791972273)
5994,POINT (34.81137283790187 32.10012244749087)
5997,POINT (34.803415569416416 32.11877865475214)
6005,POINT (34.80405229400592 32.092098428636355)
6007,POINT (34.80968354343887 32.03333043062888)
6008,POINT (34.82666442143121 32.09188299672924)
6011,POINT (34.81568471399532 32.088827057995715)
6012,POINT (34.80975866312592 32.1248380626458)
6013,POINT (34.80523944806062 32.0923795773736)
6014,POINT (34.81240751088868 32.12380018028234)
6016,POINT (34.823696381906174 32.08448872640994)
6017,POINT (34.79597757931646 32.10358352453472)
6019,POINT (34.78786568368716 32.06654338149174)
6021,POINT (34.80218038441001 32.135595389604326)
6025,POINT (34.84863466634768 32.09386798571984)
6029,POINT (34.80382476278254 32.09578356896043)
6032,POINT (34.81970821313686 32.09045341157448)
6036,POINT (34.815163485704346 32.109998211763454)
6050,POINT (34.807169779387145 32.07947237526686)
6051,POINT (34.81103280553556 32.09078906116401)
6052,POINT (34.84303959259207 32.09648838708348)
6063,POINT (34.816241951084294 32.09723333412313)
6066,POINT (34.810049481729806 32.08254805186884)
6067,POINT (34.7953708828735 32.036237783962704)
6069,POINT (34.82680829328338 32.109970070149764)
6074,POINT (34.80687400029171 32.093106908107146)
6079,POINT (34.79312252709721 32.11492014797766)
6086,POINT (34.79649666814109 32.09587425080676)
6087,POINT (34.821868746511086 32.10724083316348)
6088,POINT (34.79320597402941 32.09940299082232)
6089,POINT (34.818063750475886 32.08244361330334)
6094,POINT (34.81142034617375 32.040729706322374)
6096,POINT (34.817130618550216 32.091460979485056)
6100,POINT (34.7927262921243 32.08636833271264)
6102,POINT (34.807804675566146 32.083391143516074)
6109,POINT (34.81521337451972 32.090833857038874)
6114,POINT (34.81115020362425 32.08256529111767)
6117,POINT (34.82852374736116 32.10809044522567)
6119,POINT (34.80896461043558 32.12929221973509)
6120,POINT (34.807779250589746 32.11819442705772)
6123,POINT (34.83019975891254 32.08147519746436)
6126,POINT (34.855314566636636 32.084940636594034)
6128,POINT (34.85012501189047 32.11157783449464)
6136,POINT (34.79353703356246 32.08174981339485)
6138,POINT (34.79913014986256 32.00889260138416)
6140,POINT (34.8299517844928 32.06040828326854)
6143,POINT (34.79797603097273 32.0966599047208)
6146,POINT (34.77513480128837 32.035389223206614)
6150,POINT (34.80059209452378 32.083140859647486)
6151,POINT (34.811017522442405 32.10815902554089)
6154,POINT (34.7994159399453 32.087327178112865)
6155,POINT (34.8126014377469 32.07560964095271)
6156,POINT (34.80069607452165 32.13263980179105)
6160,POINT (34.799600245865506 32.12976384816751)
6166,POINT (34.80466142587493 32.13496845447569)
6169,POINT (34.797983871362135 32.03684709927173)
6176,POINT (34.82121881666302 32.06584863889672)
6178,POINT (34.79526215067009 32.100958952845815)
6185,POINT (34.855948601176976 32.08186158425806)
6193,POINT (34.82004697226928 32.09732507943976)
6195,POINT (34.79229057611396 32.03209691973353)
6197,POINT (34.812793454342184 32.08808486359295)
6198,POINT (34.80542728486427 32.10065001759788)
6202,POINT (34.85660867144571 32.10211137687588)
6210,POINT (34.80092210772655 32.082714777181096)
6214,POINT (34.78385132442096 32.01775142491457)
6230,POINT (34.81987740988547 32.10581929078935)
6233,POINT (34.8131751339735 32.10013020340086)
6234,POINT (34.83261932744147 32.09452895804598)
6239,POINT (34.82334135426799 32.09787539961441)
6246,POINT (34.81631959556705 32.12295746248527)
6247,POINT (34.82319637280317 32.10865059927923)
6251,POINT (34.86001187188867 32.0688124902262)
6252,POINT (34.82541721243936 32.07145955973281)
6263,POINT (34.83828974837402 32.11199679238965)
6267,POINT (34.797032204196775 32.12109973703869)
6273,POINT (34.812930493868485 32.079240030615644)
6274,POINT (34.81802647272466 32.09368854546214)
6275,POINT (34.79332992789155 32.07421371049495)
6278,POINT (34.820617519957466 32.11742969393639)
6279,POINT (34.7960016782902 32.088284676062926)
6281,POINT (34.795576677056495 32.02833577473206)
6285,POINT (34.824141024943984 32.10531928551054)
6292,POINT (34.79598992502317 32.03364059655034)
6298,POINT (34.77630879186628 32.03365726077258)
6311,POINT (34.799271411672514 32.095681660397595)
6319,POINT (34.82058230337985 32.09317079145976)
6320,POINT (34.80991064281074 32.12781383795541)
6321,POINT (34.803217179605085 32.06373683469308)
6327,POINT (34.82592559521843 32.079864029379536)
6329,POINT (34.80137338344415 32.101304539427616)
6335,POINT (34.80522284869353 32.106258569680676)
6337,POINT (34.77564666300624 32.02448403439839)
6344,POINT (34.795927716291516 32.024906730037195)
6345,POINT (34.8008379630709 32.11911259421717)
6350,POINT (34.79205361413074 32.13553666806539)
6351,POINT (34.784112486113045 32.045621963036574)
6352,POINT (34.84179356374103 32.074801526613385)
6356,POINT (34.80858079770499 32.097501145126856)
6357,POINT (34.79847822784752 32.0138889794347)
6359,POINT (34.83036887419055 32.08657310247495)
6361,POINT (34.86542219466263 32.07182988589939)
6362,POINT (34.81165546770067 32.07590038097357)
6366,POINT (34.82846570287019 32.116349696071765)
6368,POINT (34.823309950461784 32.11163441372406)
6369,POINT (34.78286046680723 32.077765330296806)
6370,POINT (34.803086984844505 32.081657137579654)
6372,POINT (34.82384949266906 32.07732665533442)
6373,POINT (34.81747633504796 32.10870175384284)
6379,POINT (34.81698795075993 32.06629737918791)
6380,POINT (34.81361448545687 32.07537961965725)
6381,POINT (34.78535624633765 32.10353220557192)
6383,POINT (34.77868527960554 32.08106087691513)
6385,POINT (34.80228292897232 32.09084490291299)
6389,POINT (34.807947737806266 32.07834839805479)
6394,POINT (34.85503364824063 32.06859866018939)
6397,POINT (34.80882763582634 32.09647891926293)
6400,POINT (34.80999242897686 32.10929921191354)
6403,POINT (34.85393526465038 32.09511245655879)
6404,POINT (34.79653168892874 32.135882444191836)
6405,POINT (34.8038283815834 32.1341102583515)
6410,POINT (34.84546891011767 32.1110566423578)
6412,POINT (34.791654370357634 32.12774296555282)
6414,POINT (34.8136758584787 32.09639334195198)
6419,POINT (34.83775477314217 32.10141651696781)
6424,POINT (34.783871824427656 32.10259237589248)
6430,POINT (34.81275362102887 32.082543458589)
6431,POINT (34.78503703120553 32.099989025674866)
6432,POINT (34.79340989923776 32.0474160219157)
6434,POINT (34.813678246387624 32.09429139039637)
6437,POINT (34.79157306268971 32.136580552914474)
6439,POINT (34.787878309616076 32.04783938283182)
6443,POINT (34.85961980430338 32.065650494517364)
6444,POINT (34.80470894206387 32.0721126094192)
6448,POINT (34.80847463617834 32.05803637206435)
6453,POINT (34.793989662121305 32.07843626914149)
6456,POINT (34.79434494765874 32.07146924970915)
6457,POINT (34.7956323071566 32.067525395819686)
6459,POINT (34.827257980403246 32.08402177157068)
6461,POINT (34.86496218775044 32.07227442611022)
6462,POINT (34.803992461345665 31.995185645601364)
6465,POINT (34.8094222092337 32.085505502430856)
6469,POINT (34.81102410023867 32.13366997403332)
6470,POINT (34.81203219306768 32.09341812739047)
6473,POINT (34.840226725934414 32.101519627516474)
6475,POINT (34.81199613980531 32.08745065334725)
6480,POINT (34.79033009427945 32.13271196947381)
6483,POINT (34.76738181827497 32.060248934294464)
6485,POINT (34.795330744397376 32.13395057817209)
6486,POINT (34.80892631731283 32.069780407238)
6490,POINT (34.79952241586264 32.11451272645641)
6491,POINT (34.79979661035985 32.10573062772567)
6492,POINT (34.80989231359433 32.13364463340126)
6493,POINT (34.787558600120065 32.10574825755335)
6494,POINT (34.80647358686834 32.128825430499774)
6497,POINT (34.83269212219636 32.10115553871714)
6504,POINT (34.80889409182204 32.102007668143536)
6506,POINT (34.79766914998544 32.09202215192131)
6508,POINT (34.800355298777475 32.07445780874334)
6510,POINT (34.79303035059752 32.10939446589737)
6513,POINT (34.775908057841484 32.029939468409225)
6520,POINT (34.79090784476475 32.09887230956665)
6526,POINT (34.821430815090345 32.08117279265345)
6528,POINT (34.81976894403892 32.09194604744819)
6531,POINT (34.813463634494475 32.086076248882826)
6534,POINT (34.851202112039076 32.08168523476138)
6539,POINT (34.84344332183808 32.06945977778527)
6542,POINT (34.80324225636484 32.082742914614826)
6546,POINT (34.79539555778406 32.03440376667595)
6548,POINT (34.81510853663487 32.08732140857002)
6551,POINT (34.8153848782581 32.08080686981194)
6559,POINT (34.82635338443999 32.09919149118889)
6560,POINT (34.82656027915812 32.10341290390352)
6561,POINT (34.81063648142438 32.099878782354295)
6564,POINT (34.78258276213343 32.02182149243113)
6565,POINT (34.83093920257996 32.077250000698015)
6566,POINT (34.83725748433536 32.09840646624374)
6567,POINT (34.82162905570499 32.093899904081944)
6569,POINT (34.7838539029927 32.09831625472474)
6571,POINT (34.81000978598828 32.03209313364562)
6572,POINT (34.86476457182058 32.07626885419742)
6577,POINT (34.789404846374715 32.12933099889274)
6578,POINT (34.80627249429555 32.10570516001678)
6580,POINT (34.86019296052101 32.08204765184697)
6582,POINT (34.7927643985847 32.104489458997165)
6585,POINT (34.8101486094987 32.127456630243415)
6594,POINT (34.80612263512576 32.08659475108237)
6595,POINT (34.85576013699639 32.089919655661134)
6605,POINT (34.81718879841009 32.09199966028724)
6611,POINT (34.812156813939524 32.04327760618514)
6613,POINT (34.811988392828155 32.131438815710034)
6614,POINT (34.809345026621386 32.07595883969414)
6617,POINT (34.81109469713773 32.110990348647285)
6619,POINT (34.80323827905178 32.09634936295584)
6624,POINT (34.81708136714978 32.10478654712464)
6625,POINT (34.82796653734918 32.07507455545586)
6627,POINT (34.82776117787473 32.10139295136056)
6628,POINT (34.81503414505598 32.07258802509049)
6633,POINT (34.80893498801103 32.10055490193188)
6636,POINT (34.81528037609561 32.088855350759346)
6638,POINT (34.79630937230208 32.09648151195077)
6639,POINT (34.8633190312137 32.07761495837662)
6644,POINT (34.820464293348266 32.11321840150847)
6645,POINT (34.80093925791751 32.08132689201389)
6646,POINT (34.798555995484726 32.115399019733196)
6649,POINT (34.81592411669567 32.08754990553881)
6650,POINT (34.78831430049025 32.13310368303144)
6655,POINT (34.84057166668252 32.128572724818774)
6656,POINT (34.79532564391193 32.06993066263467)
6658,POINT (34.799959456744155 32.07485132623481)
6659,POINT (34.797254152338716 32.125428266168385)
6660,POINT (34.80006428073043 32.09294498803525)
6662,POINT (34.79909012998187 32.06737997708988)
6665,POINT (34.79689962633143 32.106180426345624)
6670,POINT (34.80684959796 32.09212371223842)
6673,POINT (34.82535515090375 32.12430685529197)
6674,POINT (34.82093237713421 32.090383883642275)
6676,POINT (34.80943835162433 32.10732534348565)
6679,POINT (34.81681365883447 32.104681905066556)
6682,POINT (34.84993282621977 32.11424118901172)
6683,POINT (34.80158002626096 32.070310290500544)
6687,POINT (34.78727054113254 32.111424584021464)
6690,POINT (34.81036412377953 32.12098289477367)
6691,POINT (34.81502247157745 32.084368713392415)
6693,POINT (34.84615872321114 32.10033935575835)
6698,POINT (34.82684662066856 32.094754757207994)
6701,POINT (34.81014443108859 32.09487744704082)
6703,POINT (34.76264247544878 32.04210440913381)
6706,POINT (34.830855817322224 32.07382991005967)
6707,POINT (34.792141679974236 32.127205265493636)
6709,POINT (34.780308116333686 32.0529929070527)
6710,POINT (34.7814737721875 32.01373202029622)
6711,POINT (34.805194228684165 32.10176104095951)
6713,POINT (34.82518196030473 32.094169923610885)
6715,POINT (34.78591353117002 32.09962639767049)
6718,POINT (34.79799339512321 32.10150503530626)
6722,POINT (34.83103931652467 32.08937076325597)
6725,POINT (34.81964782874004 32.06437926424923)
6730,POINT (34.81608862191316 32.09551323491198)
6732,POINT (34.77980834259436 32.019454094283525)
6735,POINT (34.81597968183438 32.09576353977898)
6738,POINT (34.79029087114699 32.095723998986436)
6740,POINT (34.797958403370124 32.04505265409817)
6741,POINT (34.815205486037605 32.11185472373417)
6744,POINT (34.79491845389141 32.07680200763521)
6745,POINT (34.773239253123464 32.01496307976662)
6748,POINT (34.79988798349559 32.09193368801024)
6751,POINT (34.80096052196932 32.09423778519077)
6754,POINT (34.86364982807928 32.08706797024415)
6756,POINT (34.79222199501619 32.03322829330852)
6757,POINT (34.81468003143212 32.10231421061364)
6758,POINT (34.80672039708967 32.09311113894432)
6762,POINT (34.8125879298732 32.085684617168)
6763,POINT (34.805202911082716 32.093383184879414)
6765,POINT (34.781532062705644 32.089595970017186)
6766,POINT (34.837115716201126 32.08528035415397)
6772,POINT (34.80495651976449 32.12557582159413)
6776,POINT (34.7970706727313 32.078923607278256)
6778,POINT (34.8142169738109 32.09149419495022)
6780,POINT (34.80448988139528 32.03390391198719)
6782,POINT (34.79585436005313 32.03166384321671)
6783,POINT (34.81499639867757 32.13320153312977)
6788,POINT (34.8018724571286 32.09461935858093)
6789,POINT (34.80365325835669 32.08497628348647)
6795,POINT (34.80098252933269 32.042915636412516)
6804,POINT (34.80702944871799 32.10581050775916)
6805,POINT (34.831815077562005 32.083087231019576)
6806,POINT (34.76098434780964 32.02224266321015)
6807,POINT (34.816297264920145 32.13323735310048)
6808,POINT (34.78779473052839 32.08524054512813)
6809,POINT (34.80067053725415 32.097488633539584)
6810,POINT (34.80146486768329 32.09273470885324)
6812,POINT (34.812484512072984 32.09142119232367)
6815,POINT (34.816710064107795 32.09212404453073)
6819,POINT (34.78887612276653 32.09582857219779)
6822,POINT (34.77712985835092 32.03078497829019)
6823,POINT (34.77917120512445 32.05943273949493)
6828,POINT (34.84810516568516 32.11197193892165)
6832,POINT (34.80445975466169 32.10485224879124)
6833,POINT (34.79419339577165 32.13355786462433)
6838,POINT (34.822324553706714 32.09365633008012)
6840,POINT (34.80606995047368 32.09006825008717)
6846,POINT (34.81772331299301 32.08501207445422)
6849,POINT (34.812654115093366 32.10480813285829)
6850,POINT (34.81127731858078 32.091271479474614)
6856,POINT (34.82627909354531 32.089831788263936)
6859,POINT (34.81221546754318 32.076455701321855)
6866,POINT (34.79232163979976 32.13504267340668)
6871,POINT (34.80281527381861 32.130377652770754)
6872,POINT (34.81642597371421 32.0878603240143)
6878,POINT (34.79795521918199 32.0920041659403)
6888,POINT (34.80289377309293 32.09201703037726)
6889,POINT (34.80385820701466 32.05399209475387)
6892,POINT (34.80441578113443 32.052009809220934)
6893,POINT (34.78968742517109 32.13253490452769)
6894,POINT (34.80572331984452 32.09109518717709)
6900,POINT (34.83105616190165 32.068175005186355)
6901,POINT (34.803503064947115 32.13619717769892)
6906,POINT (34.81342582357067 32.11679889612394)
6912,POINT (34.80881837308003 32.13555198848929)
6918,POINT (34.82456770173008 32.11458833525334)
6921,POINT (34.847075001098645 32.09424377112617)
6923,POINT (34.80701665998534 32.087270157637015)
6926,POINT (34.80094828345053 32.10180337363711)
6928,POINT (34.78957222948781 32.00942494717996)
6930,POINT (34.78451383591619 32.11284664824847)
6932,POINT (34.81116403153137 32.12356342508852)
6935,POINT (34.81334201279161 32.102698961953244)
6937,POINT (34.78309273125369 32.03883688379887)
6938,POINT (34.821737617513186 32.08575809375752)
6939,POINT (34.79035783127921 32.13719658335623)
6940,POINT (34.79812886912525 32.103196680397275)
6941,POINT (34.82262821034945 32.095241026832454)
6943,POINT (34.777624987563605 32.005891845681475)
6955,POINT (34.84204331546462 32.09892450705542)
6958,POINT (34.823195925054364 32.08629624355332)
6959,POINT (34.80101752903494 32.13015515300052)
6973,POINT (34.79482032148207 32.09760061378547)
6979,POINT (34.803142502011774 32.090165128176324)
6980,POINT (34.8330451595905 32.07282621602389)
6981,POINT (34.83424585759067 32.105724028383605)
6984,POINT (34.81207296212864 32.07348992346777)
6988,POINT (34.86461946862346 32.08172484886873)
6989,POINT (34.797028413085314 32.09071797050882)
6992,POINT (34.81140509596816 32.07702688358279)
6998,POINT (34.77878786670337 32.08460101649027)
7004,POINT (34.79947584162665 32.09585361457278)
7008,POINT (34.79957783264316 32.0494113876214)
7009,POINT (34.83564865345401 32.078477600736235)
7013,POINT (34.804833673980006 32.085241791685775)
7014,POINT (34.79565987138525 32.09818547900513)
7016,POINT (34.791694074759 32.102041045007724)
7018,POINT (34.82551105866893 32.09620111411953)
7020,POINT (34.82313336343595 32.104594181728054)
7028,POINT (34.80255889091772 32.029514368103)
7030,POINT (34.82233329944513 32.11057552979202)
7032,POINT (34.82852763771318 32.07983606189644)
7036,POINT (34.802878145408386 32.01333870340971)
7041,POINT (34.78146224515712 32.018863050695394)
7042,POINT (34.78448818202507 32.111897206314666)
7046,POINT (34.79793617889681 32.09219874264345)
7049,POINT (34.80986660893426 32.07501290044234)
7052,POINT (34.820120479437385 32.08118400136454)
7055,POINT (34.79665216943803 32.12929610008285)
7056,POINT (34.824458364835735 32.100338026142836)
7062,POINT (34.8067855994612 32.08639035543386)
7070,POINT (34.81303279228155 32.08699229310495)
7071,POINT (34.786305972778784 32.0897163846006)
7073,POINT (34.797673801854465 32.137261894362965)
7076,POINT (34.78980773003459 32.12712853353387)
7078,POINT (34.80203929811743 32.097448549689986)
7091,POINT (34.830631224471865 32.09417719520353)
7093,POINT (34.83037982582168 32.02570772291362)
7095,POINT (34.78397815378797 32.02138867625105)
7096,POINT (34.82997696571166 32.089820831720544)
7097,POINT (34.810909796333085 32.07374431735312)
7099,POINT (34.79511894503697 32.135593392646165)
7100,POINT (34.80775924462173 32.121676353769125)
