index,geom
6237,POINT (34.81193417094812 32.02910386921708)
6238,POINT (34.77447909592291 32.00837754711191)
6240,POINT (34.864979639074285 32.08187362447614)
6243,POINT (34.84712715714915 32.09842680580656)
6249,POINT (34.80776310148278 32.00869324566963)
6255,POINT (34.80683393726636 32.02698440177163)
6256,POINT (34.7742995535994 32.06072167800459)
6259,POINT (34.78103995606669 32.04671589093993)
6261,POINT (34.77543810901538 32.031654510009886)
6264,POINT (34.78658804685547 32.00424006186465)
6266,POINT (34.7795885368897 31.996133903863768)
6271,POINT (34.810503432920285 32.02738892200032)
6283,POINT (34.775734724724686 32.0292181707776)
6287,POINT (34.78965789188274 32.05792449200594)
6288,POINT (34.795904299316454 32.054309998007035)
6290,POINT (34.84473582335363 32.07950664209226)
6295,POINT (34.78682417574265 32.023142878733296)
6296,POINT (34.82214942876312 32.10093896140551)
6297,POINT (34.79642338394717 32.0452014901127)
6300,POINT (34.78296766532411 32.01731046902407)
6302,POINT (34.76987822007121 32.0327946347351)
6303,POINT (34.77549062627492 32.03319451408286)
6304,POINT (34.84945760617854 32.09973594527488)
6305,POINT (34.76808135562542 32.04394751955889)
6306,POINT (34.79627113284088 32.00306895918375)
6307,POINT (34.80691252816304 32.01375709732955)
6310,POINT (34.76393968433786 32.04674123275282)
6312,POINT (34.81566543712922 32.010852438726296)
6314,POINT (34.803094490021465 32.02477946444277)
6317,POINT (34.78219698103621 32.02131059636712)
6323,POINT (34.79060927983959 32.02413421235396)
6326,POINT (34.802797580072315 32.031386284292786)
6330,POINT (34.804391460590125 32.01893827126629)
6331,POINT (34.858714753493196 32.08543118908831)
6332,POINT (34.78346495276893 32.01141719837784)
6333,POINT (34.789383970091734 32.036299779203894)
6334,POINT (34.77184072021754 32.01791730812957)
6336,POINT (34.81449649886299 32.09640851916589)
6339,POINT (34.78048833059692 32.02854407219101)
6346,POINT (34.85870398733198 32.10624067172495)
6347,POINT (34.84458925646662 32.087515349759)
6348,POINT (34.80551507274145 32.02310372861783)
6353,POINT (34.80489677130252 32.03413196017608)
6355,POINT (34.77884801958401 32.044548334929594)
6360,POINT (34.77990171031399 32.05917258026798)
6363,POINT (34.82217014814042 32.03308923620842)
6365,POINT (34.771927314192155 32.0119179047566)
6367,POINT (34.79703773144468 32.01234681639431)
6374,POINT (34.810628498567915 32.026160338912504)
6377,POINT (34.82255343216873 32.05022021073721)
6378,POINT (34.78717777948266 32.04423716760803)
6384,POINT (34.776151987757586 32.03580545633587)
6386,POINT (34.80978920837757 32.09817222181733)
6388,POINT (34.86326087984947 32.07812068449222)
6393,POINT (34.7923062026132 32.01724521537555)
6395,POINT (34.77866441802861 32.03023627098535)
6396,POINT (34.77215058179878 32.03435723781293)
6401,POINT (34.783631457074534 32.04023344802859)
6402,POINT (34.80275268272507 32.02696741191376)
6406,POINT (34.80442452620136 32.04738593245051)
6409,POINT (34.76988619764388 32.02252909825137)
6415,POINT (34.81643986964937 32.09597269495533)
6416,POINT (34.789705922213855 32.044561511182366)
6418,POINT (34.82226286262058 32.0983426013161)
6420,POINT (34.86220447966703 32.085886645716535)
6422,POINT (34.797463636832276 32.02199454826442)
6426,POINT (34.78977256367324 32.00628642536943)
6427,POINT (34.86270552341937 32.0698764711888)
6428,POINT (34.852104044038235 32.10126769475444)
6435,POINT (34.860669124523945 32.08223954421308)
6436,POINT (34.807730794169316 32.03419624279931)
6438,POINT (34.80041292485239 32.13064001832206)
6446,POINT (34.763910771374874 32.026292112395744)
6449,POINT (34.844910921563766 32.101068546887916)
6450,POINT (34.78450590655803 32.00995815267025)
6452,POINT (34.79474404710525 32.03147546446278)
6455,POINT (34.78487882783222 32.02393831261691)
6460,POINT (34.80714187823675 32.04254113872077)
6464,POINT (34.81101500172586 32.02389377444395)
6468,POINT (34.77738110995856 32.02517718678632)
6476,POINT (34.796778553179095 32.004410737924225)
6478,POINT (34.7781892265138 32.04108644838236)
6479,POINT (34.782002166386704 32.03355983180991)
6481,POINT (34.77353896010844 32.06792562727286)
6487,POINT (34.771592242951485 32.03224607197103)
6488,POINT (34.77468825400135 32.0371296691644)
6489,POINT (34.78967256973391 32.002777262058146)
6495,POINT (34.860916415907134 32.08986980200841)
6505,POINT (34.791260315890796 32.040432427621255)
6507,POINT (34.807733243364915 32.05848187007966)
6509,POINT (34.8201207320798 32.11840080199288)
6511,POINT (34.78860383092661 32.03338909616383)
6512,POINT (34.798782681838624 32.05264986128192)
6519,POINT (34.78862115745307 32.00563949350994)
6521,POINT (34.775528601013 32.03208394707079)
6524,POINT (34.8248992675233 32.0299979994099)
6529,POINT (34.761132441729224 32.03843295290202)
6530,POINT (34.79213661417049 32.03340310319078)
6535,POINT (34.78877655391588 32.013025436783316)
6536,POINT (34.82263422626891 32.07704974940747)
6543,POINT (34.84939665462594 32.07875604025055)
6544,POINT (34.79199127122322 32.023466492395826)
6545,POINT (34.791967277541886 32.043030602154865)
6547,POINT (34.77150977023496 32.02886504193812)
6550,POINT (34.797460342100884 32.02968447324457)
6552,POINT (34.813917026785305 32.0286709819905)
6553,POINT (34.78682283823967 32.0176721087144)
6568,POINT (34.78116123933182 32.02811097777456)
6579,POINT (34.79485898036467 32.00796448880399)
6581,POINT (34.79285152563748 32.04397111211879)
6583,POINT (34.77511646277899 32.034656950980896)
6589,POINT (34.85589315645318 32.09658581870243)
6590,POINT (34.780264645954716 32.03722780335242)
6591,POINT (34.79618301690716 32.04647886732672)
6593,POINT (34.81145221268546 32.03733881782648)
6596,POINT (34.76923194995698 32.0252693617093)
6598,POINT (34.79786185400922 32.00544979045405)
6603,POINT (34.77306103872024 32.03690093586305)
6604,POINT (34.85865898677666 32.095456189976666)
6609,POINT (34.8489659967769 32.07454314800303)
6610,POINT (34.7847531584223 32.00817237156845)
6615,POINT (34.78505344609432 32.029409192851695)
6620,POINT (34.7702849410006 32.050107668247406)
6622,POINT (34.791534629641085 32.03794133189252)
6623,POINT (34.85121172517207 32.09596924673863)
6629,POINT (34.791334265876806 32.01933073567138)
6630,POINT (34.85352999049788 32.09525955195787)
6643,POINT (34.84382840167788 32.07021059959652)
6647,POINT (34.79749846220475 32.029151125214334)
6648,POINT (34.80389781994657 32.10022587442933)
6652,POINT (34.809192480297135 32.01498089109231)
6654,POINT (34.770219277791234 32.031793683271275)
6664,POINT (34.8058805570434 32.02597674966805)
6668,POINT (34.79233369370895 32.02243921051711)
6678,POINT (34.85627412497602 32.078487246961494)
6681,POINT (34.84583011143547 32.09534739100113)
6684,POINT (34.85445114364865 32.08703203079137)
6696,POINT (34.85623269081811 32.09442686432636)
6697,POINT (34.80836797101065 32.0315886688181)
6704,POINT (34.855861896321244 32.05002383717361)
6705,POINT (34.77306641631083 32.02855853925901)
6708,POINT (34.79517294363506 32.019571858191995)
6716,POINT (34.78700003988442 32.02266101719857)
6723,POINT (34.775276355392016 32.032585911397504)
6727,POINT (34.86229443926825 32.096135492784654)
6728,POINT (34.78629969259684 32.02245745865852)
6734,POINT (34.81421990261081 32.09943511745139)
6742,POINT (34.83572853623476 32.09199715158098)
6747,POINT (34.80264877014718 32.031286349674005)
6752,POINT (34.78480295224848 32.02723441214204)
6753,POINT (34.80932495346191 32.00640492100721)
6755,POINT (34.78721927231378 32.06974371822324)
6770,POINT (34.82223501120454 32.106060369453296)
6773,POINT (34.796074433033105 32.057443419011065)
6779,POINT (34.831752487082404 32.10151630295339)
6781,POINT (34.80008015591831 32.034904165990106)
6785,POINT (34.79451085762778 32.103252633178805)
6786,POINT (34.776565528928614 32.025161236997874)
6787,POINT (34.81623124578787 32.02402246294727)
6791,POINT (34.786631601890065 32.03677092365715)
6792,POINT (34.84900282682379 32.08949021953836)
6794,POINT (34.77335317518845 32.052600672475144)
6796,POINT (34.79859927956154 32.00585910211931)
6802,POINT (34.85009993833544 32.090532269725834)
6813,POINT (34.85559582730053 32.10452139224829)
6817,POINT (34.82142554812263 32.038834998875956)
6818,POINT (34.78360132926537 32.03778518838782)
6824,POINT (34.78711259148669 32.03479998012796)
6829,POINT (34.813296526274776 32.05509461113063)
6834,POINT (34.757280400574174 32.016960805345)
6835,POINT (34.80680696356317 32.02329251561644)
6836,POINT (34.782245974318386 32.052556893256615)
6847,POINT (34.8050408009074 32.036575568815195)
6848,POINT (34.864409122900916 32.08236423399007)
6862,POINT (34.7906538662407 32.04043995745022)
6863,POINT (34.80014904676849 32.048077659943495)
6864,POINT (34.787852719488974 32.01746648738571)
6865,POINT (34.78349598096847 32.015202278664795)
6867,POINT (34.842983701903286 32.072201457578764)
6869,POINT (34.85971945866882 32.085264953636944)
6873,POINT (34.77986990431099 32.02127227906932)
6875,POINT (34.798707244683776 32.055976742943045)
6876,POINT (34.81161616563002 32.03751074008987)
6877,POINT (34.79838580846621 32.053483961321774)
6879,POINT (34.78930875633312 32.04026478779818)
6884,POINT (34.86562810155603 32.07503619889655)
6887,POINT (34.770279004448724 32.044872177887974)
6890,POINT (34.795131698599874 32.04858007110556)
6895,POINT (34.85778641145234 32.08932756234935)
6897,POINT (34.782964861699945 32.05033925565479)
6902,POINT (34.777925264585285 32.04548269983361)
6903,POINT (34.85140716814332 32.0950079759548)
6905,POINT (34.79604437253418 32.04944068787786)
6907,POINT (34.860679715515005 32.09398458405821)
6909,POINT (34.78177785817653 32.01579146164025)
6911,POINT (34.79197809272353 32.03117277438125)
6914,POINT (34.782643372873785 32.010376674324256)
6915,POINT (34.786615876585756 32.031992003121175)
6916,POINT (34.818764102752866 32.01950649669055)
6917,POINT (34.80518942493308 32.021824098486)
6919,POINT (34.79217245337867 32.037482747199824)
6920,POINT (34.806391623985576 32.016443582370115)
6922,POINT (34.79137831596604 32.02624378895628)
6925,POINT (34.804723645060704 32.08992872738936)
6944,POINT (34.775636052374864 32.01650938317412)
6946,POINT (34.80208594734341 32.12750214860775)
6949,POINT (34.810242131033014 32.02391894140158)
6951,POINT (34.793148403627804 32.04828090947613)
6952,POINT (34.78616704352032 32.0294790996608)
6954,POINT (34.78777936298219 32.03391185202343)
6956,POINT (34.78019737619888 32.036581298373235)
6960,POINT (34.77637807308799 32.01642254024334)
6961,POINT (34.850564356105664 32.10497049741068)
6962,POINT (34.78284511583272 32.025761440711086)
6964,POINT (34.78430136076529 32.04367058816744)
6965,POINT (34.845233825948185 32.1014476211672)
6968,POINT (34.79454466509833 32.01547976308154)
6969,POINT (34.76988305367209 32.03384699220094)
6970,POINT (34.854846971671236 32.07182660568051)
6971,POINT (34.78613285987153 32.03227203019836)
6974,POINT (34.79886648652443 32.01959920354792)
6975,POINT (34.86025573391686 32.091860420496154)
6976,POINT (34.81282015840684 32.11276479997419)
6977,POINT (34.77583021185039 32.042354812158344)
6993,POINT (34.783385997914685 32.03336869114193)
6994,POINT (34.7953796184722 32.036194276268446)
6995,POINT (34.77907097894784 32.02444669232232)
6999,POINT (34.77614317060433 32.05248992465089)
7002,POINT (34.77483215930338 32.021093661128084)
7003,POINT (34.86231908295524 32.08695122616124)
7007,POINT (34.792652504607226 32.022091799786395)
7012,POINT (34.813371359641536 32.03005008604842)
7019,POINT (34.79971840544462 32.063346640622136)
7024,POINT (34.846351782125986 32.0691514531729)
7034,POINT (34.853644983840525 32.083638760431526)
7035,POINT (34.856938046488615 32.08639257285383)
7039,POINT (34.78440048490991 32.02511057323346)
7047,POINT (34.85816889778836 32.09583619292883)
7048,POINT (34.789990987581405 32.03045165494632)
7051,POINT (34.81135940744046 32.074264988248686)
7060,POINT (34.813665692408776 32.07457253045221)
7061,POINT (34.807135621167106 32.009126664181)
7063,POINT (34.820330396689855 32.05176078626777)
7065,POINT (34.77809076341689 32.03452000997454)
7066,POINT (34.79581419256313 32.042246713883486)
7068,POINT (34.811789580884565 32.01430020572334)
7069,POINT (34.78302097000872 32.03801538778383)
7072,POINT (34.80076204938274 32.045683299122544)
7079,POINT (34.798263836368136 32.01100888420372)
7080,POINT (34.80972199496761 32.02938874228814)
7081,POINT (34.77655728471757 32.0397198628424)
7082,POINT (34.80436139383632 32.116489639575185)
7086,POINT (34.85425879239528 32.090825672691224)
7087,POINT (34.78967965588445 32.045334775897416)
7088,POINT (34.79511311669439 32.016952589497016)
7089,POINT (34.8576484159371 32.0941420247586)
7102,POINT (34.85013949049269 32.06565888069444)
7103,POINT (34.77292334593352 32.023414864189974)
7104,POINT (34.80143774140057 32.01978233988487)
7114,POINT (34.7939558412953 32.00964883362684)
7116,POINT (34.76969848668801 32.03350378897298)
7118,POINT (34.854468349087696 32.09290006203716)
7123,POINT (34.78804215760176 32.02872279202697)
7128,POINT (34.865429068831205 32.073962197812804)
7135,POINT (34.784763337349446 32.019032162646006)
7136,POINT (34.78254065583054 32.04289177690868)
7137,POINT (34.78493878539922 32.02742257331684)
7138,POINT (34.812949006561254 32.023409451359335)
7139,POINT (34.79029953382075 32.04577523999268)
7145,POINT (34.84640909751347 32.08921059800675)
7146,POINT (34.79882045486231 32.08712479721111)
7151,POINT (34.78247534761432 32.02917747724904)
7158,POINT (34.84613541857346 32.10289446335771)
7159,POINT (34.78382641790651 32.02323007468695)
7167,POINT (34.82513396076951 32.03230074457374)
7173,POINT (34.79280757914308 32.01649511069932)
7176,POINT (34.849241594855506 32.09150195876346)
7177,POINT (34.78409990505944 32.0303853742994)
7179,POINT (34.79932413672281 32.053478992260956)
7180,POINT (34.770680429373336 32.04533237373825)
7183,POINT (34.80840179052282 32.018299349202664)
7184,POINT (34.79702629799816 32.03807940859172)
7194,POINT (34.860131925836576 32.07731335817429)
7195,POINT (34.77438194418518 32.02471699245442)
7199,POINT (34.782369144615615 32.04715935258191)
7200,POINT (34.76580762574207 32.02633925300806)
7201,POINT (34.77951138026736 32.03970281074613)
7204,POINT (34.80462880118459 32.07791872022285)
7208,POINT (34.771779671461225 32.032453944152074)
7212,POINT (34.84973419725687 32.06605922679725)
7215,POINT (34.80741795523898 32.01618779964266)
7220,POINT (34.77903830081711 32.053409663305)
7222,POINT (34.77609458246958 32.03954604707792)
7226,POINT (34.85470438711372 32.07765743751936)
7229,POINT (34.791364586038966 32.03574446329071)
7230,POINT (34.78907107073017 32.13028735813587)
7232,POINT (34.858012763558456 32.1024841322021)
7236,POINT (34.82340654015578 32.08892707189987)
7237,POINT (34.86250855764455 32.086894865317404)
7241,POINT (34.795758649145625 32.048435389096795)
7247,POINT (34.79437411992456 32.03165652004499)
7249,POINT (34.81385663834141 32.04515368067016)
7250,POINT (34.81362105491976 32.02112977920851)
7251,POINT (34.84964859864017 32.07438916389628)
7259,POINT (34.78233333558715 32.0334085268474)
7260,POINT (34.78436155700507 32.026276575721)
7265,POINT (34.79408882240872 32.111375491064294)
7274,POINT (34.865997176747264 32.072942877456676)
7276,POINT (34.832370939118405 32.08499263395681)
7278,POINT (34.801237203440586 32.03833581121254)
7279,POINT (34.79250770783231 32.04311040744616)
7280,POINT (34.85601857840671 32.04526274508081)
7282,POINT (34.797730736314406 32.02864170864628)
7284,POINT (34.7839490942431 32.06974754513369)
7285,POINT (34.859857191005645 32.08685778435001)
7286,POINT (34.79799110479203 32.02257481961602)
7287,POINT (34.8515532523414 32.10610542768874)
7289,POINT (34.7750637582029 32.0297968270753)
7290,POINT (34.80186915962477 32.00065799735988)
7291,POINT (34.77404335564633 32.02679728691542)
7293,POINT (34.79186124941231 32.03799191105612)
7295,POINT (34.788283656400075 32.037278112475285)
7296,POINT (34.78444475261495 32.024708173997794)
7298,POINT (34.791891689171 32.02304784052225)
7299,POINT (34.83238503602793 32.10129243580947)
7300,POINT (34.85633060997172 32.09953150434682)
7307,POINT (34.799825613163264 32.03549223251692)
7310,POINT (34.86201644122282 32.074727936564784)
7311,POINT (34.7684096832598 32.02760774171826)
7312,POINT (34.77498196321183 32.02887316704289)
7315,POINT (34.75938706274383 32.01798332728645)
7318,POINT (34.764210884057256 32.00341639536316)
7321,POINT (34.785015886446196 32.02360900515079)
7324,POINT (34.7850088853124 32.018214546864336)
7325,POINT (34.780790706861566 32.006656488394455)
7328,POINT (34.78066978147147 32.024072574283295)
7331,POINT (34.77535147640644 32.0292006497923)
7334,POINT (34.80684127264588 32.04342816246886)
7335,POINT (34.79335209392116 32.09355592978)
7339,POINT (34.78304882310161 32.0660384707246)
7341,POINT (34.8541865553265 32.081333533519654)
7342,POINT (34.851546006965876 32.08582450229285)
7346,POINT (34.76750324119314 32.00578251019603)
7347,POINT (34.808677732371216 32.03591887969102)
7349,POINT (34.75775574968093 32.03030057653851)
7350,POINT (34.80049657811663 32.03311597612499)
7351,POINT (34.80390139236014 32.06364094730842)
7356,POINT (34.78545835210622 32.01775716079975)
7364,POINT (34.79850970889243 32.13700799516045)
7370,POINT (34.83292396961786 32.093632205158066)
7373,POINT (34.862798195658485 32.094813624694446)
7374,POINT (34.7932338082272 32.02949085847587)
7382,POINT (34.795148694679824 32.02226573023847)
7395,POINT (34.85690033957787 32.08281146968845)
7396,POINT (34.805970719637905 32.018751277660556)
7403,POINT (34.76231560051375 32.02346815529814)
7410,POINT (34.80984373772152 32.12861959532909)
7414,POINT (34.80795475238864 32.02984950845543)
7417,POINT (34.838781930326434 32.07620713112154)
7421,POINT (34.85819454472137 32.08060517947102)
7427,POINT (34.81765509101255 32.02568165158944)
7431,POINT (34.81016195233268 32.0026364366986)
7436,POINT (34.785447827839796 32.034413984996675)
7438,POINT (34.76682700354578 32.042782735946005)
7439,POINT (34.86287423712701 32.07429288375999)
7442,POINT (34.79725803573207 32.03740829405715)
7445,POINT (34.786173958165634 32.01496730664942)
7446,POINT (34.781149506808845 32.03260999111411)
7447,POINT (34.789135691810614 32.04243333687248)
7451,POINT (34.85585032307692 32.088298373193915)
7453,POINT (34.775685209163804 32.04803451703201)
7454,POINT (34.818390958059766 32.09507588591707)
7456,POINT (34.77802533786869 32.042830318957094)
7463,POINT (34.80936796575867 32.04481061239789)
7465,POINT (34.79481153705918 32.05173275042818)
7469,POINT (34.7997963650022 32.038508188520794)
7471,POINT (34.79001236776426 32.02787687323061)
7473,POINT (34.782415719444636 32.01635657249676)
7477,POINT (34.78495931208169 32.05129578500492)
7480,POINT (34.80860535977339 32.02372428353031)
7481,POINT (34.78665081787601 32.133372391717145)
7483,POINT (34.85409359868072 32.091280686688556)
7487,POINT (34.77630036847801 32.02970208832516)
7501,POINT (34.80707564595426 32.03975903988628)
7503,POINT (34.7843328183064 32.027938892204034)
7507,POINT (34.79337728191599 32.02794178156721)
7512,POINT (34.79559015730116 32.018033635529804)
7515,POINT (34.86098735125956 32.090803898774695)
7518,POINT (34.79814192540935 32.03940532341004)
7525,POINT (34.81176439039671 32.023406041204375)
7534,POINT (34.865163324065236 32.07759243625694)
7536,POINT (34.80602053494898 32.01707537857049)
7538,POINT (34.78689164076351 32.02228065207078)
7542,POINT (34.79703495161794 32.01474432284286)
7546,POINT (34.79815667760705 32.04158704635818)
7561,POINT (34.796922137837484 32.11695820507102)
7563,POINT (34.855046494546116 32.09880730098759)
7565,POINT (34.77704639356848 32.05300021840204)
7567,POINT (34.773696488401065 32.034509704631006)
7569,POINT (34.7848720752238 31.999764398416207)
7571,POINT (34.79436953108964 32.04503970518105)
7574,POINT (34.84736214211454 32.10712685678979)
7575,POINT (34.78997197730856 32.033941826901234)
7576,POINT (34.816764382918215 32.037661725331105)
7585,POINT (34.81396295629925 32.105219101918756)
7586,POINT (34.811892729792966 32.0982570971548)
7587,POINT (34.855711029636254 32.09045100219844)
7595,POINT (34.82959499886433 32.02419304446947)
7602,POINT (34.7859926140809 32.02563368315442)
7603,POINT (34.803853507821806 32.03389690187782)
7609,POINT (34.85722611506676 32.072725627512796)
7613,POINT (34.809483568770794 32.046639383427525)
7615,POINT (34.77884530654114 32.028739207703644)
7616,POINT (34.807347156669806 32.04388519255696)
7620,POINT (34.80664085246537 32.038322860250254)
7627,POINT (34.76675895012756 32.03604416272714)
7629,POINT (34.80664079674824 32.03214919302934)
7632,POINT (34.86096252840524 32.08458872768829)
7633,POINT (34.813106171018106 32.085195478911444)
7634,POINT (34.85762438039055 32.087697303418025)
7637,POINT (34.86231851195075 32.06073011529768)
7640,POINT (34.77786051952356 32.02597298952432)
7644,POINT (34.797232377030895 32.02005712588346)
7645,POINT (34.776474986036995 32.01883991635536)
7646,POINT (34.85701680951831 32.07686255551794)
7648,POINT (34.79836961889413 32.00979095169729)
7650,POINT (34.77735903616913 32.024332433303265)
7651,POINT (34.81573614690614 32.02129289508685)
7653,POINT (34.78652083224546 32.02430256993951)
7659,POINT (34.76755770175356 32.0362685386315)
7663,POINT (34.79007988214617 32.02325395203273)
7670,POINT (34.819526092066404 32.051026207764366)
7676,POINT (34.794981907408456 32.02466225059433)
7681,POINT (34.852355115690436 32.0984931652995)
7686,POINT (34.791437543557336 32.04068821763634)
7688,POINT (34.85492811838257 32.10182727834509)
7689,POINT (34.821033054250364 32.108809949643074)
7694,POINT (34.80798330015089 32.01789335361678)
7696,POINT (34.8647273131015 32.0806637827433)
7700,POINT (34.7870612073138 32.04156918786297)
7701,POINT (34.781350348022585 32.01187788006606)
7705,POINT (34.775738056077046 32.038859120574436)
7706,POINT (34.76737718937323 32.03821595402252)
7714,POINT (34.815447918796416 32.01940361682197)
7717,POINT (34.78975679501146 32.031773801895326)
7725,POINT (34.792104509105535 32.035608696027786)
7731,POINT (34.81412562081397 32.08142550559776)
7733,POINT (34.76543741449351 32.04271992271771)
7738,POINT (34.78276402110102 32.019647439953836)
7742,POINT (34.80271638099791 32.020907809612154)
7746,POINT (34.79175132261683 32.013956478078384)
7747,POINT (34.85622511203386 32.0893738728925)
7750,POINT (34.799527497348286 32.02043504568113)
7753,POINT (34.79655451110907 32.043946792068425)
7756,POINT (34.79504420820317 32.01582704182382)
7758,POINT (34.77997574707069 32.04879849312943)
7759,POINT (34.77837502074264 32.03788076607122)
7764,POINT (34.84340524880795 32.10429630105496)
7770,POINT (34.851346582277124 32.109089600877496)
7785,POINT (34.817169920326606 32.13455216655912)
7788,POINT (34.80836990598779 32.04679422739411)
7791,POINT (34.863700369063444 32.07537311697913)
7792,POINT (34.816815091992645 32.104837242552094)
7796,POINT (34.79565086300876 32.046596775767846)
7797,POINT (34.79420767457804 32.00182465338809)
7798,POINT (34.76733562690333 32.03308263601183)
7799,POINT (34.76612405637255 32.0398194992316)
7800,POINT (34.856464036973605 32.06058967322273)
7805,POINT (34.80730261572843 32.097101149069694)
7810,POINT (34.83812784210724 32.102829183722896)
7813,POINT (34.80473921971094 32.09880885702341)
7816,POINT (34.76579372210423 32.05064057241086)
7817,POINT (34.85388693379508 32.08840020714512)
7818,POINT (34.79418560045577 32.054924192312384)
7821,POINT (34.784976446128056 32.02854567341417)
7823,POINT (34.858379051566196 32.083765997645614)
7827,POINT (34.79291191882151 32.054318542439475)
7828,POINT (34.79629939129003 32.01687982422854)
7829,POINT (34.798404126516644 32.03235220739219)
7831,POINT (34.860601992025174 32.07113254083781)
7832,POINT (34.789262235099585 32.04109727628877)
7838,POINT (34.79846866706426 32.05943251734196)
7840,POINT (34.859137316176195 32.05739613305603)
7841,POINT (34.859519815011275 32.07873412294352)
7843,POINT (34.77269891038417 32.029011241898374)
7844,POINT (34.83416580921989 32.087270292394585)
7845,POINT (34.80400542412962 32.011855554316305)
7847,POINT (34.79688056005766 32.00793417589225)
7854,POINT (34.79282186823999 32.02245662411461)
7860,POINT (34.78263573746648 32.032476376251516)
7862,POINT (34.79337725219589 32.08649561635913)
7864,POINT (34.80233367880729 32.01671324904046)
7876,POINT (34.805174248646026 32.09448629902089)
7881,POINT (34.80489994827393 32.09011835181349)
7884,POINT (34.80300641057836 32.04976972393686)
7890,POINT (34.79082458299849 32.014107399522)
7891,POINT (34.812341833219385 32.07691019249189)
7893,POINT (34.79176448973291 32.02307408268893)
7896,POINT (34.7983127101168 32.01017255658311)
7913,POINT (34.804350048493994 32.02952263483976)
7916,POINT (34.792615728593525 32.04779698780114)
7917,POINT (34.794505415356355 32.03242461290924)
7925,POINT (34.78514860250715 32.03325836853139)
7931,POINT (34.78045633480323 32.02488789832386)
7935,POINT (34.79635831557351 32.047541317345825)
7936,POINT (34.78863648188275 32.02849554591774)
7937,POINT (34.803810874235815 32.09347964545695)
7943,POINT (34.7971041387669 32.03723656487468)
7945,POINT (34.80393402461864 32.03471100814956)
7950,POINT (34.797266537737706 32.04815874757832)
7953,POINT (34.77073754113524 32.03250785045565)
7956,POINT (34.80822477562607 32.00968482209456)
7957,POINT (34.8203609881349 32.02706537860038)
7958,POINT (34.800948793453045 32.02192714587138)
7964,POINT (34.857418875058904 32.09665289644459)
7967,POINT (34.76677904299284 32.04126077661212)
7969,POINT (34.79460428510631 32.016671728534526)
7974,POINT (34.77370234399428 32.043462308639825)
7976,POINT (34.76874712584299 32.025617910597816)
7977,POINT (34.82113022729567 32.07380564010283)
7978,POINT (34.81969298015571 32.079726815893736)
7981,POINT (34.852636628479026 32.103811734054666)
7992,POINT (34.786815166010506 32.03153491599762)
7996,POINT (34.76569139550122 32.02642630336519)
8002,POINT (34.8153142232888 32.04005222348393)
8003,POINT (34.80320504006706 32.08215891547553)
8004,POINT (34.83819525878934 32.08224709525397)
8005,POINT (34.851319713215425 32.06354324949186)
8008,POINT (34.796760889638556 32.04279628255065)
8013,POINT (34.860466771048884 32.07583737644012)
8014,POINT (34.86345300501309 32.07895664243838)
8016,POINT (34.8257152269232 32.09727287600381)
8017,POINT (34.77409740634226 32.01931253716583)
8018,POINT (34.80830303407206 32.035458371917514)
8025,POINT (34.80191330024405 32.0522954667636)
8027,POINT (34.80137293604476 32.062612977072526)
8031,POINT (34.79873200623445 32.1358171106203)
8035,POINT (34.78689521774819 32.01938208563706)
8038,POINT (34.801563028029435 32.04457604320561)
8049,POINT (34.790052130510226 32.009969308414846)
8051,POINT (34.78046679519141 32.023921703989295)
8052,POINT (34.805618674237095 32.042949632537315)
8060,POINT (34.780132416831 32.03781462941841)
8061,POINT (34.802056044763034 32.01188122731745)
8068,POINT (34.78081693055597 32.00737735462397)
8069,POINT (34.80375116972933 32.013535229582175)
8070,POINT (34.81971106754106 32.050871683675226)
8071,POINT (34.790701639763604 32.0416358383856)
8072,POINT (34.78509459350547 32.05269846697496)
8077,POINT (34.78004344734497 32.04248753435689)
8078,POINT (34.78493292344672 32.026519100613775)
8079,POINT (34.85231804705037 32.07004015986965)
8081,POINT (34.816569298391485 32.10519902978208)
8084,POINT (34.7992042334228 32.052923660795294)
8085,POINT (34.75816546055448 32.02586931483429)
8090,POINT (34.79516341137312 32.027577466326406)
8096,POINT (34.780611697297715 32.0412538421118)
8100,POINT (34.79939960734255 32.04210922803137)
8101,POINT (34.821844687468975 32.08222187105324)
8104,POINT (34.789683184192384 32.03922353460731)
8105,POINT (34.81008263926298 32.025259029108604)
8108,POINT (34.77762453765885 32.03292410912804)
8112,POINT (34.79016627903229 32.016099448865695)
8114,POINT (34.834492984897906 32.089519354902166)
8116,POINT (34.818540581851806 32.02412252041674)
8117,POINT (34.774052705850835 32.032330412679315)
8119,POINT (34.76257768526987 32.03273903817472)
8121,POINT (34.82253352055896 32.10377663961788)
8123,POINT (34.81447455834074 32.05407944692612)
8126,POINT (34.76796152964261 32.05147736461114)
8129,POINT (34.78965634345183 32.002309672466254)
8133,POINT (34.79967267955525 32.02037756128633)
8139,POINT (34.77124253332755 32.017433197257404)
8141,POINT (34.79090872978402 32.03228838935688)
8149,POINT (34.77870950231057 32.03202787832733)
8155,POINT (34.792929186361356 32.02314524453761)
8157,POINT (34.840840140511915 32.06901759753466)
8158,POINT (34.80191983916608 32.01511347717358)
8162,POINT (34.796471724775955 32.020573197467876)
8165,POINT (34.811532832638036 32.02724473379753)
8166,POINT (34.80706494832256 32.00965976579089)
8168,POINT (34.7916875313031 32.024316629608414)
8169,POINT (34.75851251697861 32.04639832435122)
